Date,Author,Text
,,WASPADA potensi kebakaran di TPA Antang. Gas metana dari pembusukan sampah bisa terbakar jika suhu panas masih terjadi hingga sepekan kemudian.
,,Kolaborasi Pemkot Makassar-Pandawara Group Bersihkan Sampah di Kampung Nelayan: Pemerintah Kecamatan Tallo melaksanakan kerja bakti bersama anak muda asal kota Bandung yang tergabung dalam Pandawara Group https://t.co/jC1ahpvpcs #BeritaUtama #Makassar #kampungnelayanmakassar
,,Kolaborasi Pemkot Makassar-WCD Sulsel-Olymplast-Pandawara Group Bersihkan Sampah di Kampung Nelayan Baca berita selengkapnya di https://t.co/eVu14UdDAw!!! #dannypomanto #fatmawatirusdi #kotamakassar #ppidmakassar #diskominfomks #analorongnamakassar https://t.co/li3RbmwITj
,,Mengambil Langkah Menuju #8etterLife: Olymplast dan Pandawara Bersihkan Sampah di Makassar #Kuatbacacom #News #Update https://t.co/6A0m37jLTE https://t.co/WO3l9it918
,,Dinas PU Makassar Kerahkan Alat Berat Atasi Sampah di Kumala Permai https://t.co/7cQjsFFV1U
,,Pandawara Group Bersihkan Sampah di Kampung Nelayan Makassar Hari Ini Pandawara Group melakukan aksi bersih-bersih di Kampung Nelayan Makassar Sulawesi Selatan hari ini bekerja sama dengan Olymplast dan WCD Sulsel. &gt;&gt; https://t.co/9TElkbINc0 @detiksulsel
,,Kampung nelayan di muara Sungai Tallo Kota Makassar yang penuh dengan sampah dibersihkan Pandawara Group pada hari ini Minggu (22/10/2023). https://t.co/S6Jc55E2Ol
,,Sungai Tallo di Makassar yang dipenuhi sampah akan dibersihkan Pandawara Group bersama sejumlah relawan. https://t.co/jipHLCYqvw
,,@infoMKS_ tolong disampaikan ke dinas kebersihan kota makassar kalau yg nyapu2 tiap pagi dan tukang angkat sampah pagi2 tolong diperhatikan sedikit kalau sudah nyapu jgn dibiarkan gitu aja kotorannya ditumpukah di mana nah giliran tidak ada tukang sampah angkat yah sudah https://t.co/tdSY9cG5p0
,,Cara Cerdas Ibu RW Membantu Warganya: IDenesia Today - Rosmini Buchari adalah seorang ketua RW di kelurahan Ballaparang kecamatan Rappocini kota Makassar. Sejak 10 tahun lalu ia memutuskan mendirikan bank sampah untuk mengatasi persoalan sampah di https://t.co/x5Ge5iQbKX
,,mimin mau curhat ke mba taylor kalau mereka buang sampah sembarang padahalkan beberapa sampah yang bisa di daur ulang bisa di jual di Mallsampah . . ubah jadi kebaikan #mallsampah #daurulangsampah #sampahdaurulang #melestarikanlingkungan #pelestarianlingkungan #makassar #btp https://t.co/ShlsOEDBip
,,Dinas Lingkungan Hidup Makassar Bersama Bank Sampah Pusat Kota Makassar Melakukan Proses Pengepulan Minyak Goreng Bekas/Jelantah Dari Bank Sampah Unit Di Kota Makassar #pemkotmakassar #dlhmakassar #minyakjelantah #jelantah #usedoil https://t.co/NnXkRZ6mvk
,,DLH Kota Makassar Melakukan Workshop Penyuluhan Pengelolaan Persampahan Pada Bank Sampah Di Lorong Wisata Makassar Peserta yang hadir pada workshop ini berjumlah 153 orang yang dihadiri oleh Direktur Bank Sampah Unit (BSU) yang aktif serta Motivator Lingkungan Se-Kota Makassar https://t.co/9sNeZgEH9q
,,Aksi diduga penipuan dilakukan oleh seorang pria di Kota Makassar dengan mengaku sebagai petugas kebersihan dari kelurahan dan menagih iuran sampah sebuah minimarket senilai ratusan ribu rupiah. #MNCTVNews #LintasiNews #Pencuri #Minimarket #PetugasKebersihan https://t.co/1Pr98osEqY
,,Di Kota Makassar pengaruh bank sampah ternyata belum cukup mampu menangani banyaknya sampah plastik. Dewan Pengawas Asosiasi Bank Sampah Indonesia Saharuddin Ridwan mengakui bahwa saat ini hampir belum ada program penanganan khusus untuk sampah plastik kecuali bank sampah.
,,@PSM_Makassar Dia sudah memberikan segalanya buat PSM 2 Gelar bergengsi setidaknya kalo memang mau selesai selesaikan dgn bermartabat dan berikan penghargaan jangan seolah itu seperti barang bekas yg dibuang di tempat sampah !!
,,Efektivitas Bank Sampah di Makassar Ternyata Belum Sampai 10 Persen https://t.co/ygB7AldUha
,,Sebagai nak makassar sangat setuju tiap hari bak simulasi neraka. Sekarang di jogja eh sama aja sih tapi. Bedanya jogja lebih cakep aja secara visual meski banyak tumpukan sampah dan sepanjang malio bau pesing sama upil kuda
,,TPST ini bertugas untuk mengolah sampah domestik di Kabupaten Gowa menjadi refuse derived fuel (RDF) Indocement akan hadir sebagai offtaker RDF hasil produksi TPST-TVR Pabengtengang Bajeng. #umkmpersampahan #gowa #makassar #rdf #apsi #member #2023
,,Indocement menandatangani MoU Studi Penyediaan Bahan Bakar Alternatif dari Hasil Pengolahan Sampah dengan PT Limbung Limbah Perkasa (Anggota APSI) pada tanggal 27 September 2023 di kota Makassar. https://t.co/yU7Fz4pnbe
,,#Sosok. Mashud Azikin-Sang Peduli Lingkungan/Inisiator Komunitas Manggala Tanpa Sekat (MTS) Makassar. Melalui komunitas MTS ia mengembangkan ecoenzym sebagai sebuah solusi bagi persoalan sampah organik di Kota Makassar #Now #live #sosok #inspirasi #lingkungan #sampah #makasssar
,,Dinas Lingkungan Hidup Kota Makassar Melakukan Rapat Koordinasi Expose hasil monitoring evaluasi tindak lanjut pengaduan masyarakat terhadap kegiatan pembuangan sampah di lokasi PT. GMTD tbk Selasa 03 Oktober 2023 #pemkotmakassar #dlhmakassar #expose https://t.co/PYRPnYUchY
,,Mengaku Petugas Kebersihan dari Kelurahan Pria di Makassar Tagih Iuran Sampah Minimarket Hingga Ratusan Ribu: Aksi diduga penipuan dilakukan oleh seorang pria di Kota Makassar dengan mengaku sebagai #News #petugaskebersihan #priadimakassar #iuransampah https://t.co/bWhblwqjXq
,,Dinas Lingkungan Hidup Kota Makassar Bersama Motivator Lingkungan Kec. Ujung Pandang Melakukan Kegiatan Monitoring dan Evaluasi Pengelolaan Persampahan Sekaligus Penyerahan Timbangan Duduk Pada Bank Sampah Unit (BSU) Salama ki di Kel. Lajangiru Kec. Ujung Pandang Kota Makassar https://t.co/H7k96Y3iZi
,,Dinas Lingkungan Hidup Kota Makassar melalui Bidang Penataan &amp; Penaatan PPLH Melakukan Monitoring Evaluasi tindak Lanjut Pengaduan terhadap usaha dan/atau kegiatan Pembuangan Sampah PT. GMTD. Tbk di Jl. Metro Tanjung Bunga Kel. Maccini Sombala Kec. Tamalate Kota Makassar https://t.co/PS9TiP30kG
,,Sampah berserakan pada acara apel kader PKS pemenangan Anies Baswedan di kota Makassar #AniesPengkhianat https://t.co/OeUcBP1sse
,,Sampah di mana-mana! Kelakuan tak terpuji relawan Anies-Imin di acara jalan Gembira Makassar https://t.co/GzH1K3E7UC
,,Penyediaan Bahan Bakar Alternatif Hasil Pengelolaan Sampah Domestik di Gowa Akan Libatkan Pemulung
,,PT Indocement Terapkan Terobosan Bahan Bakar Alternatif Atasi Masalah Sampah di Gowa
,,Sampah di mana-mana kelakuan tak terpuji relawan Anies-Imin di acara jalan gembira di makassar https://t.co/Fjss6q4ZvI
,,Safari Politik Anies-Imin Menyebabkan Sampah Bertebaran Di Makassar #aniesbapakpolitikidentitas #AniesBaswedanBodo https://t.co/QzRxEKTa8i
,,Sampah dimana-mana! kelakuan tak terpuji relawan Anies-imin di acara jalan gembira di makassar #AniesBaswedan #AniesRadikal #PemiluSerentak2024 #Pemilu2024 #LikeForLikes #Trending #FolloMe #Trending https://t.co/T7JagYdYVI
,,Sampah dimana mana kelakuan tak terpuji relawan Anies Imin di acara jalan gembira di makassar https://t.co/LGoKltDwoY
,,Anies Baswedan bikin sampah di makassar https://t.co/INBjNh91tn
,,Sampah dimana-mana kelakuan tak terpuji relawan Anies-Imin di acara jalan gembira di Makassar https://t.co/Xfa7V0lqFR
,,@BucinnJaehyun @rachmanovia_ @tanyarlfes Itu bisa banget loh di bawah bale-bale itu dikasih tempat sampah satu-satu saya ada langganan warung Coto Makassar di setiap bawah meja ada tempat sampahnya satu-satu jd ngga ada bekas bks ketupat dan tisu berserakan di Meja
,,@kompascom widih di klaim media sampah itu formulir peserta yg mendadftar jumlahnya aja udah 800.rb lebih dan semuanya habis blum lg dr daerah diluar makassar yg emang sengaja hadir buat melihat anies kurang2in lah kerad dengkimu media kompos
,,Sekitar 34% penyu belimbing yang ditemukan mati ternyata telah menelan sampah plastik looh ️ . . Dimulai dari daratan sampah plastik yang kita hasilkan dapat berakhir di lautan jika tidak dikelola dengan baik. https://t.co/ZbqLi79Lq3
,,Nelayan Pendukung Ganjar Bersihkan Sampah di Pantai Warga Makassar Semakin Nyaman Berwisata https://t.co/XRuSdxDVOp
,,Aktivitas penjemputan rutin UPT Bank Sampah Dinas Lingkungan Hidup Kota Makassar di sejumlah titik bank sampah unit (BSU) di lorong Kota Makassar #dlhmakassar #UPTbanksampah #bsu #banksampahunit #kotamakassar https://t.co/RNvrP1iaKL
,,Sampah Di Pantai Dibersihkan Nelayan Ganjar Warga Makassar Lebih Nyaman Saat Berwisata https://t.co/BAiFyOHv1M
,,tukang sampah maunya apa sih sampah numpuk kok gak diambil untuk apa dong ada slogan makassar tidak rantasa lah sampah di rumah saya gak di ambil malah tetangga semua dia ambil emang mau dibayar lebih. anjritttt emang!!!
,,Kelola sampah mandiri di rumah sulit ga yah? . . Sampah yang dihasilkan di rumah dapat kita kelola secara mandiri looh sehingga sampah yang kita hasillkan tidak seluruhnya berakhir di TPA. Sobat ada yang sudah mulai mengelola sampah secara mandiri di rumah? ️ https://t.co/v14zBELwD4
,,@0Gagal Klo modelan sampah ini ada di Makassar SDH habis
,,Selasa 7/9/23 rosmaladewi luhkan kab. Majene melakukan pendampingan aksi bersih pantai sampah plastik di lingk tamo kel. Baurung bersama pemda majene pbspl makassar dinas kp Prov sulbar sbg wujud pemanfaatan dan pelestrian lingk. Hidup @BRPBAP3_Maros #giat luhkan maros https://t.co/QcUJ8D2wWT
,,Halo #SahabatBahari Dalam rangka Pengawasan Pencemaran Sampah Plastik Di Wilayah Pesisir dan Laut Road to BULAN CINTA LAUT 2023 Pangkalan PSDKP Bitung dan Satwas SDKP Makassar melakukan Sosialisasi &amp; Menempelkan Stiker di Kapal Perikanan yang ada di 6 Pulau di Sulsel. https://t.co/GyEGKtiaw5
,,Peduli Lingkungan Polres Bulukumba Polres Bulukumba menggelar kegiatan peduli lingkungan berupa kerja bakti membersihkan sampah yang berada di Pantai Merpati Kab.Bulukumba. #MengabdiUntukNegeri https://t.co/dn0Za0BZhi
,,Selasa(29/8/23) Salmiah luhkan Kota makassar di pantai marbo Kel tallo kegiatan bersih2 pantai dan penimbangan sampah bersama nelayantallo dlm rangka prognas bulan cinta laut KKP fasilitasi BPSPL makassar dan lurah tallo #Luhlapor #GiatLuhkanSatminkalMaros @BRPBAP3_Maros @pus https://t.co/CkG2aXqkEg
,,Rabu(9/8/23) Sitti Nursyamsyi Luhkan Makassar Mengikuti bintek BCL dengan Narasumber Luhkan Makassar dan BPSPL topic regulasi penangkapan rajungan dan review pengumpulan sampah laut di kel. Tallo #Luhlapor #GiatLuhkanSarminkalMaros @BRPBAP3_Maros @puslatluhkp https://t.co/Y8OTPPJ395
,,IMIKI Makassar Kumpulkan 95 6 Kg Sampah Plastik Saat Family Gathering di Pulau Gusung https://t.co/4P7PNxm7m3 #imiki #familygathering #pulaugusung #imikimakassar
,,Peduli Lingkungan IMIKI Makassar Gelar Bakti Sosial Bersihkan Sampah Plastik di Pulau Gusung https://t.co/QJc7NG86ZJ
,,Bersama tiga pilar desa bonto majannang dan mahasiswa KKN UIN Makassar melaksanakan jumat bersih yaitu membersihkan sampah yang berserakan di sepanjang pinggir jalan desa bonto majannang kec. sinoa kab. bantaeng. #kompetisibhabinkamtibmas #bhabinkamtibmas https://t.co/BMwNz4NyHZ
,,Talaka_Kodim.1421.Pkp Serda Benydiktus Joko Sayekti Babinsa Kel.Talaka Kodim 1421/Pangkep Bersama Camat Ma'rang Dan Seklur Kel. Talaka Meninjau Lokasi Tumpukan Sampah dan membersihkan Yang Berada di Jalan Poros Makassar Pare Lingkungan Laikang Kel Talaka Kec Ma'rang Kab Pangkep https://t.co/ze4B4shiAq
,,Untung Buntung Proyek Listrik Sampah di Kota Makassar: Proyek Pengolahan Sampah menjadi Energi Listrik (PSEL) di Kota Makassar tersendat akibat kisruh warga versus pemerintah. #Makassar #WaliKotaMakassar #DPRDMakassar #kotamakassar https://t.co/7vR4KTSLFV
,,Keributan terjadi saat Rapat Dengar Pendapat (RDP) di ruang badan anggaran DPRD Makassar. Hal ini membahas lokasi proyek Pengolahan Sampah Menjadi Energi Listrik (PSEL) Makassar. Terpantau dipicu karena sejumlah warga menolak lokasi PSEL di Tamalanrea. https://t.co/4fG9setaVa
,,Tamalanrea Lokasi Tepat PSEL Tim Ahli Walikota Makassar: Solusi Penanganan Sampah di Makassar https://t.co/42pPGO03YY
,,Konflik Sampah di Makassar: Mengurai Protes TPA Tamangapa dan Proyek PSEL: Konflik sampah di Kota Makassar terus memanas. #Makassar #Konfliksampah #protestpatamangapa #proyekpsel https://t.co/OJtU1ASE62
,,Ribut Proyek PSEL di Makassar Warga Manggala Serukan Tutup TPA Tamangapa: Proyek Pengelolaan Sampah menjadi Energi Listrik (PSEL) di Kota Makassar sedang panas karena menjadi rebutan #News #proyekPSELKotaMakassar #proyekpselmakassar #wargamanggala https://t.co/pWa9bQKeja
,,Rabu(9/8/23) Salmiah luhkan Kota makasaar. Sedang di pantai marbo Kel Tallo kegiatan bersi2 pantai dalam rangka BCL (nelayan.luhkan.BPSPL makassar) terkumpul sampah 5.1 ton #luhlapor #Giatluhkansatmingkalmaros @BRPBAP3_Maros @puslatluhkp https://t.co/BduiFqFZDr
,, Hari ini kita berada di salah satu pantai Makassar dan ternyata cukup banyak sampah yang kita temukan. Mudah-mudahan gerakan ini menjadi ajakan agar masyarakat turut peduli sampah ujar Arya Sinulingga. #BUMNYouthEnvironmentalMovement #BUMNCleanUp #BUMNuntukIndonesia
,,Staf Khusus III Menteri BUMN Arya Sinulingga mengatakan gerakan bersih-bersih sampah ini bertujuan untuk mendorong kesadaran dan kepedulian masyarakat serta milenial BUMN terhadap sampah di Makassar.
,,Hai electrizen kami dari milenial PT PLN (Persero) bersama 200 milenial BUMN lainnya turut berpartisipasi dalam BUMN Enviromental Movement dengan melakukan gerakan bersih-bersih sampah dengan di sekitar Pantai Tanjung Bayang Makassar Sulawesi Selatan. https://t.co/6XTdZ4jdns
,,Kegiatan ditutup dengan penyampaian arahan oleh BPSPL Makassar agar para nelayan yang berpartisipasi dapat lebih aktif dalam mengumpulkan sampah di laut pesisir maupun di kampung nelayan sebagai bentuk dukungan dalam memeriahkan program Gerakan Bulan Cinta Laut ini.
,,Sampah plastik yang berhasil dikumpulkan dari ketiga lokasi tersebut berdasarkan hasil pendataan terkini yaitu sebanyak ±1555 06 kg di Kota Bitung ±2024 kg di Kota Palu dan 2.102 2 kg di Kota Makassar.
,,Hola #SobatMantap ! Pada tanggal 8 dan 9 Agustus lalu Ditjen Pengelolaan Kelautan dan Ruang Laut melalui BPSPL Makassar mengadakan kegiatan Bimbingan Teknis ke-2 Gerakan Nasional Bulan Cinta Laut (BCL) terkait Pengelolaan Sampah Plastik yang dilaksanakan di 3 (lokasi) yang https://t.co/qx5UPLNZ9o
,,Mau bangga di Makassar kualitas udaranya masih oke tapi tiap kemana-mana bau sampah :(
,,Perebutan Proyek PSEL: Drama Lobi Kotor di Kota Makassar: Panggung pertarungan memperebutkan proyek Pengelolaan Sampah menjadi Energi Listrik (PSEL) di Kota Makassar menghadirkan drama #News #perebutanproyekpsel #pselmakassar #lobikotor #kotamakassar https://t.co/oUpoKwISQQ
,,Membersihkan Sampah Serentak Bersama Polri Polres Pelabuhan Makassar bersama TNI dan warga setempat membersihkan tumpukan sampah di Kanal Lantamal Jln. Barukang 3 Patingalloang Kec. Ujung Tanah Kota Makassar. #polisibaikhati #polisimembantumasyarakat #polisipedulilingkungan https://t.co/P2Lpb5Argz
,,Senin (24/7/23) Andi parida Luhkan Makassar melakukan pendampingan Penimbangan Sampah di lokasi program Bulan Cinta Laut #luhlapor #GiatLuhkanSatminkalMaros @BRPBAP3_Maros @puslatluhkp @dppkotamakassar https://t.co/twpPF587s4
,,Tahun 2022 total sampah di Indonesia mencapai 19 14 juta ton setengahnya berasal dari jenis sampah sisa makanan. Sisa makanan bukan hanya berakhir di tempat pembuangan sampah tetapi menjadi salah satu pemicu pemanasan global. Sumber: https://t.co/ZAQxFLtmzy #smkknmakassar https://t.co/FAMXiehpz2
,,@sbmptnfess jujur yaa ane perantau dari luar Makassar tapi masih satu provinsi dengan Sulsel dan bukannya merendahkan tapi emang di sini rada nyebelin orang2 nya gak patuh lalu lintas buang sampah sembarangan sok jagoan tapi masih ada juga kok yang baik itu semua kembali ke lingkungan
,,@Paltiwest Ya mau gimana lagi udah jelaskan klo itu di makassar.. mayoritasnya umat sampah.. ya sudah pasti kampungan..
,,Kontroversi Lokasi PSEL Makassar: Nunung Dasniar Minta Pemerintah Kaji Ulang: Rencana Pemerintah Kota (Pemkot) Makassar untuk mengubah sampah menjadi energi listrik (PSEL) di kawasan Tamalanrea #Makassar #WaliKotaMakassar #DannyPomanto #NunungDasniar https://t.co/GFpAd0wLZc
,,@Hasbi77129528 @FraksiRakyatID Didukung dengan suku Bugis dan Makassar yg hidup di sekitar situ sangat kotor dan akrab dengan SAMPAH.
,,Pandawa Ganjar Lakukan Bakti Sosial dan Serahkan Tempat Sampah Bagi Warga Di Makassar https://t.co/DxrI0rxknf
,,Pandawa Ganjar Lakukan Bakti Sosial Sekaligus Serahkan Tempat Sampah Bagi Warga di Makassar https://t.co/Piq0mlgtxG https://t.co/2bJ5Oify5w
,,Anggota DPRD Makassar Sahruddin Said Minta Warga Jangan Buang Sampah Sembarangan: Anggota DPRD Kota Makassar Sahruddin Said menyampaikan bahwa lingkungan selau saja menjadi masalah di #Makassar #dprdmakassar #anggotadprdmakassar #sahruddinsaid https://t.co/bjBJmnIPiu
,,Owner MH Miracle Whitening Skin Mira Hayati mengaku dimintai Rp 500 ribu agar sampah bekas pesta di rumahnya di Makassar Sulawesi Selatan (Sulsel) diangkut. https://t.co/TQuLx2M6A6
,,Owner MH Miracle Whitening Skin Mira Hayati di Kota Makassar Sulawesi Selatan (Sulsel) mengaku dimintai Rp 500 ribu agar sampah di depan rumahnya diangkut. https://t.co/WEzYpgnIsT
,,Peduli kebersihan lingkungan personil Jajaran Polrestabes Makassar bersama masyarakat membersihkan sampah di kanal Jalan Andi Tonro Makassar. https://t.co/98rBZsGMPV
,,Sering Dikeluhkan Warga Antang Lokasi Pengelolaan Sampah Bakal Pindah di Tamalanrea Makassar https://t.co/eyoEfzWwU9
,,Kemarin waktu di Makassar ada yg ngomong Saya akan bersihkan sampah dan kotoran di wilayah sini' Gak taunya kindisi rumahnya sdri kayak gini Ngaca wooeei https://t.co/uebyQMCrKu
,,Tahukah kamu? Brantas Abipraya membangun Tempat Pengolahan Sampah Terpadu (TPST) di IKN yang akan segera dibangun di atas lahan seluas 22 16 hektare pembangunan TPST 1 Kawasan Inti Pusat Pemerintahan (KIPP) IKN Kecamatan Sepaku #AbiprayaBangunTPSTdiIKN. https://t.co/9uHcuIG7EH
,,AKSI PEMBERSIHAN SAMPAH SEKITAR SUNGAI MALILI Melihat banyaknya Sampah Berserakan di Sekitaran Sungai Malili Polres Luwu Timur Bersama Siswa SMAN 1 Luwu Timur dan Komunitas Pecinta Alam OPAB #WujudkanLingkunganBersih #polisibaik #polisipedulilingkungan https://t.co/hDm5Exrtmw
,,Bentuk Rasa Peduli Terhadap Lingkungan Jajaran Polda Sulsel Membersihkan Sampah Serentak Jajaran Polda Sulsel melaksanakan kegiatan membersihkan sampah serentak di wilayah masing-masing. Kegiatan dilaksanakan juga secara serentak di Polres #WujudkanLingkunganBersih https://t.co/NvIptrynUd
,,@fasc1nate Pls orang2 makassar bisa lebih tertib lagi ga klo sm sampah kaya anjing ya dmna2 berserakan sampah gua geuleuh banget lo pada nongkrong gegayaan di starbucks CPI tp manner kya di warkop. Asal buang asal tinggal. Ada yg tumph juga gak inisiatif bersihin pake tisu ape gmna. Heran
,,Bentuk Rasa Peduli Terhadap Lingkungan Jajaran Polda Sulsel Membersihkan Sampah Serentak Jajaran Polda Sulsel melaksanakan kegiatan membersihkan sampah serentak di wilayah masing-masing. Kegiatan dilaksanakan juga secara serentak di Polres #WujudkanLingkunganBersih https://t.co/Wn2HNRJc7R
